CUST_ID,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,CUST_RGST,CTPR,OCCP_GRP_1,OCCP_GRP_2,WEDD_YN,CHLD_CNT
8344,N,1,22,0,99,N,200203,울산,8.기타,학생,N,0.0
12908,N,2,13,31388,20,N,200411,인천,8.기타,학생,N,0.0
17925,N,1,23,42222,20,N,201312,경기,8.기타,학생,N,0.0
12673,N,1,48,5694,20,N,200210,광주,5.서비스,2차산업 종사자,Y,3.0
7087,N,1,66,11111,12,N,200306,인천,6.제조업,운전직,Y,1.0
9191,N,2,70,28472,20,N,200306,경기,1.주부,주부,Y,0.0
10232,N,2,27,9123,40,N,200306,경남,8.기타,학생,N,0.0
19040,N,1,41,12222,20,N,200306,광주,3.사무직,사무직,Y,1.0
12097,N,2,46,7072,12,N,200306,서울,1.주부,주부,Y,2.0
5829,N,1,29,15694,20,N,200306,대구,8.기타,학생,N,0.0
15229,N,1,32,6607,40,N,200508,경북,3.사무직,공무원,N,0.0
5673,Y,1,39,21111,20,N,200306,경기,7.1차산업,1차산업 종사자,N,0.0
15131,N,2,22,11434,11,N,200406,부산,8.기타,학생,N,0.0
12889,N,1,13,13333,30,N,200408,경기,8.기타,학생,N,0.0
19935,N,1,14,5646,12,N,200809,경기,8.기타,학생,N,0.0
16466,N,1,49,13611,20,N,200306,광주,5.서비스,2차산업 종사자,Y,0.0
13165,N,2,13,14650,13,N,200806,서울,8.기타,학생,N,0.0
20359,N,1,14,7658,11,N,200306,전남,8.기타,학생,N,0.0
5780,N,1,34,1733,13,N,200306,대구,8.기타,학생,N,0.0
15053,N,1,23,5617,12,N,200307,경기,8.기타,학생,N,0.0
8350,N,1,14,14027,20,N,200306,울산,8.기타,학생,N,0.0
10547,N,1,14,18333,20,N,200311,부산,8.기타,학생,N,0.0
21832,N,2,14,22777,20,N,200311,경기,8.기타,학생,N,0.0
2191,N,2,6,11595,13,N,201305,전북,8.기타,학생,N,0.0
10464,N,1,36,10132,99,N,200007,경기,8.기타,학생,N,0.0
16353,N,1,53,19166,30,N,200306,경기,4.전문직,대학교수/강사,Y,2.0
4034,N,1,19,9722,20,N,200410,충북,8.기타,학생,N,0.0
2753,N,1,59,25000,20,N,200306,경남,3.사무직,사무직,Y,1.0
3741,N,2,18,26666,20,N,200306,경기,8.기타,학생,N,0.0
21600,N,1,22,0,99,N,200306,전남,8.기타,학생,N,0.0
22134,N,1,14,10138,20,N,200709,강원,8.기타,학생,N,0.0
8882,N,1,20,15277,30,N,201109,경기,8.기타,학생,N,0.0
2415,N,1,17,17679,99,N,200306,서울,8.기타,학생,N,0.0
12567,N,1,22,7222,20,N,200306,인천,8.기타,학생,N,0.0
3555,N,1,31,9027,20,N,200306,대전,8.기타,학생,N,0.0
6358,N,1,26,0,99,N,200508,인천,8.기타,학생,N,0.0
6125,N,1,31,11527,20,N,199910,경북,8.기타,학생,N,0.0
8186,N,2,19,43055,20,N,200306,경기,8.기타,학생,N,0.0
3744,N,2,17,8915,11,N,200305,광주,8.기타,학생,N,0.0
1893,Y,1,58,4861,30,N,200606,경남,3.사무직,사무직,Y,1.0
13178,N,1,22,10555,20,N,200809,전남,8.기타,학생,N,0.0
11367,N,1,15,4446,30,N,200306,인천,8.기타,학생,N,0.0
12736,N,1,33,0,99,N,200305,경남,8.기타,학생,N,0.0
19402,N,2,17,9722,20,N,200210,대전,8.기타,학생,N,0.0
11101,N,1,24,9975,12,N,201204,서울,2.자영업,자영업,N,0.0
12502,N,1,27,0,99,N,200306,경기,3.사무직,단순 노무직,N,0.0
2426,N,1,16,18055,20,N,200306,경기,8.기타,학생,N,0.0
18123,N,1,17,10277,20,N,200306,강원,8.기타,학생,N,0.0
21558,N,1,24,21944,20,N,200306,광주,8.기타,학생,N,0.0
3037,N,2,51,16652,20,N,200306,경기,1.주부,주부,Y,2.0
5815,N,2,32,37777,20,N,200306,서울,8.기타,학생,N,0.0
19311,N,1,25,13773,11,N,200306,경기,8.기타,학생,N,0.0
19013,N,1,42,20555,20,N,200306,인천,3.사무직,사무직,N,0.0
17064,N,1,21,6944,30,N,200306,경기,8.기타,학생,N,0.0
7237,N,1,59,14060,20,N,200306,충북,3.사무직,사무직,N,0.0
20987,Y,1,49,4861,20,N,200306,광주,3.사무직,사무직,Y,0.0
15368,N,1,26,29182,20,N,200708,경기,8.기타,학생,N,0.0
2054,N,2,32,39957,20,N,200909,대구,8.기타,학생,N,0.0
3659,N,1,23,9722,20,N,200306,인천,8.기타,학생,N,0.0
1429,N,1,24,9461,30,N,200306,서울,3.사무직,공무원,N,0.0
8185,N,2,19,0,12,N,200306,전남,8.기타,학생,N,0.0
7824,N,1,41,7500,20,N,200306,대구,5.서비스,3차산업 종사자,N,0.0
8456,N,1,19,7849,99,N,200406,경남,8.기타,학생,N,0.0
8428,N,1,25,8468,40,N,200403,전남,8.기타,학생,N,0.0
15541,N,1,22,10416,20,N,201112,강원,8.기타,학생,N,0.0
10819,N,2,23,3479,12,N,200609,대구,8.기타,학생,N,0.0
7489,N,1,52,5061,12,N,200306,부산,6.제조업,2차산업 종사자,Y,2.0
17796,N,1,58,6624,11,N,201001,경기,4.전문직,사무직,Y,1.0
15274,N,1,12,0,99,N,200603,경남,8.기타,학생,N,0.0
3699,N,2,21,33472,20,N,200306,서울,8.기타,학생,N,0.0
13846,N,1,60,4878,12,N,200306,경북,4.전문직,전문직,Y,1.0
19452,N,1,54,23611,20,N,200306,부산,6.제조업,2차산업 종사자,Y,1.0
14852,N,1,19,18000,30,N,200306,서울,8.기타,학생,N,0.0
323,N,1,66,7652,11,N,200306,전북,5.서비스,2차산업 종사자,Y,0.0
1725,N,2,61,1562,11,N,200403,경북,7.1차산업,1차산업 종사자,Y,0.0
17780,N,1,24,81413,11,N,200909,경기,8.기타,학생,N,0.0
17758,N,1,8,16111,20,N,200905,부산,8.기타,학생,N,0.0
11324,N,1,70,8157,11,N,200211,전남,7.1차산업,1차산업 종사자,Y,0.0
3913,N,2,30,19172,30,N,200307,서울,2.자영업,자영업,N,0.0
13252,N,1,45,42222,20,N,201001,서울,5.서비스,2차산업 종사자,Y,0.0
10691,N,2,68,0,60,N,200503,전남,7.1차산업,1차산업 종사자,Y,0.0
8563,N,1,19,11765,12,N,200508,인천,8.기타,학생,N,0.0
10207,N,1,31,0,99,N,200306,부산,8.기타,학생,N,0.0
11078,N,1,25,6454,12,N,201110,인천,8.기타,학생,N,0.0
14883,N,2,18,31944,30,N,200306,서울,8.기타,학생,N,0.0
19442,N,2,57,35416,20,N,199812,경기,4.전문직,교육관련직,Y,2.0
8138,N,1,22,23333,20,N,200306,충북,8.기타,학생,N,0.0
2629,N,1,62,22222,20,N,200306,경기,3.사무직,사무직,Y,0.0
10504,N,1,24,4739,12,N,199704,서울,8.기타,학생,N,0.0
14171,N,1,51,25555,20,N,200306,경남,3.사무직,사무직,Y,1.0
15110,N,2,37,55000,20,N,200404,서울,8.기타,학생,N,0.0
4462,N,2,15,6111,20,N,201112,강원,8.기타,학생,N,0.0
15057,N,2,14,9444,30,N,200307,경기,8.기타,학생,N,0.0
7133,N,1,63,14444,20,N,200306,경기,2.자영업,자영업,Y,1.0
15191,N,1,40,5000,20,N,200502,전남,5.서비스,3차산업 종사자,Y,3.0
4402,N,2,26,5555,20,N,201003,충북,8.기타,학생,N,0.0
7479,N,2,53,5973,99,N,200306,경기,1.주부,주부,N,0.0
1509,N,2,18,43333,20,N,200306,서울,8.기타,학생,N,0.0
12871,N,2,13,9027,20,N,200406,전남,8.기타,학생,N,0.0
1697,N,1,14,6101,12,N,200312,경기,8.기타,학생,N,0.0
8860,N,1,13,16111,20,N,201101,경기,8.기타,학생,N,0.0
1493,N,1,19,18333,20,N,200306,경남,8.기타,학생,N,0.0
14918,N,1,57,5137,12,N,101,부산,5.서비스,2차산업 종사자,Y,2.0
3636,N,1,25,8728,40,N,200306,인천,8.기타,학생,N,0.0
1970,N,1,10,18750,20,N,200712,인천,8.기타,학생,N,0.0
8327,N,1,30,3333,20,N,200002,충북,2.자영업,자영업,N,0.0
9214,N,2,68,7340,99,N,200306,전남,7.1차산업,1차산업 종사자,N,0.0
1486,N,2,19,13875,40,N,200306,경기,8.기타,학생,N,0.0
5300,N,1,51,12222,20,N,200306,제주,8.기타,기타,Y,2.0
5957,Y,2,20,14611,99,N,200306,경기,8.기타,학생,N,0.0
5940,N,1,21,14027,30,N,200306,서울,8.기타,학생,N,0.0
19689,N,1,16,10746,40,N,200412,대구,8.기타,학생,N,0.0
1919,N,1,23,6636,12,N,200611,서울,8.기타,학생,N,0.0
20865,N,1,53,33888,20,N,200306,서울,6.제조업,2차산업 종사자,Y,2.0
21847,N,2,31,0,12,N,200401,전남,5.서비스,3차산업 종사자,N,0.0
15912,N,2,68,8845,13,N,200306,서울,1.주부,주부,N,0.0
16885,N,2,34,31250,20,N,200306,인천,1.주부,주부,N,0.0
19558,N,2,14,17361,20,N,200306,경기,8.기타,학생,N,0.0
15269,N,1,28,30555,20,N,200603,경기,8.기타,학생,N,0.0
12645,Y,1,66,22465,11,N,200103,강원,4.전문직,사무직,Y,2.0
4081,N,1,13,8194,20,N,200504,전남,8.기타,학생,N,0.0
1498,N,2,19,11111,20,N,200306,인천,8.기타,학생,N,0.0
14799,N,1,23,19027,20,N,200306,부산,8.기타,학생,N,0.0
4411,N,1,21,22777,20,N,201005,경기,8.기타,학생,N,0.0
909,N,1,48,7361,30,N,200306,제주,5.서비스,2차산업 종사자,Y,2.0
17112,N,1,18,13253,13,N,200306,경기,8.기타,학생,Y,0.0
6388,N,2,34,5376,13,N,200512,경기,1.주부,주부,N,0.0
14923,N,1,56,7500,20,N,200103,충남,6.제조업,운전직,Y,0.0
16347,N,1,53,0,99,N,200306,경남,8.기타,자영업,Y,2.0
17060,N,1,21,11527,20,N,200306,경기,8.기타,학생,N,0.0
9119,N,1,17,11527,20,N,200306,부산,8.기타,학생,N,0.0
6934,N,2,17,0,12,N,200306,전남,8.기타,학생,N,0.0
10881,N,2,10,9966,12,N,200710,서울,8.기타,학생,N,0.0
5500,N,1,45,14429,20,N,200306,인천,4.전문직,전문직,Y,2.0
13786,N,1,61,13333,20,N,200306,전북,2.자영업,자영업,Y,3.0
17699,N,2,9,15138,20,N,200804,경남,8.기타,학생,N,0.0
8080,N,1,26,4908,12,N,200306,서울,8.기타,학생,N,0.0
12543,N,2,24,11776,13,N,200306,경기,8.기타,학생,N,0.0
8125,N,1,23,28194,20,N,200306,대전,8.기타,학생,N,0.0
10338,N,1,19,16805,20,N,200306,경기,8.기타,학생,N,0.0
5928,N,2,22,5976,40,N,200306,경북,8.기타,학생,N,0.0
20729,N,1,57,5356,12,N,200306,전북,3.사무직,사무직,Y,2.0
14706,N,2,31,34444,20,N,200306,경기,8.기타,학생,N,0.0
4140,N,2,33,9406,99,N,200511,경북,1.주부,주부,N,0.0
12774,N,2,48,13333,20,N,200306,강원,1.주부,주부,Y,0.0
540,Y,2,58,22916,20,N,200306,광주,1.주부,주부,Y,1.0
1533,N,1,55,7664,11,N,200101,경남,6.제조업,운전직,Y,2.0
8208,N,1,70,6666,20,N,200306,부산,8.기타,단순 노무직,Y,0.0
22381,N,1,4,2704,11,N,201308,전남,8.기타,학생,N,0.0
10324,N,1,20,9055,40,N,200306,경북,8.기타,학생,N,0.0
10365,N,1,63,18194,20,N,101,충남,7.1차산업,1차산업 종사자,Y,0.0
10976,N,2,10,22916,20,N,200909,경남,8.기타,학생,N,0.0
2911,N,1,54,18333,20,N,200306,인천,5.서비스,2차산업 종사자,Y,2.0
13958,N,1,57,11050,40,N,200306,경기,5.서비스,2차산업 종사자,Y,2.0
7665,N,1,47,6241,99,N,200306,전북,5.서비스,2차산업 종사자,Y,1.0
13660,N,1,68,16484,20,N,200306,인천,8.기타,3차산업 종사자,Y,0.0
12594,N,1,21,30416,20,N,200306,경기,8.기타,학생,N,0.0
4486,N,1,56,0,99,N,201206,인천,6.제조업,2차산업 종사자,Y,2.0
19393,N,1,18,2346,11,N,200306,전북,8.기타,학생,N,0.0
1314,N,1,34,70972,20,N,200306,경기,3.사무직,공무원,N,0.0
13176,N,1,18,14305,20,N,200809,경남,8.기타,학생,N,0.0
4232,N,1,11,8055,99,N,200612,경북,8.기타,학생,N,0.0
8324,N,1,31,3736,30,N,200003,경남,8.기타,학생,N,0.0
14967,N,1,45,12222,20,N,200010,경기,3.사무직,사무직,Y,1.0
1558,N,1,49,12083,20,N,200306,부산,6.제조업,운전직,Y,2.0
17626,N,1,54,2777,20,N,200701,전남,6.제조업,운전직,Y,2.0
16978,N,2,27,7099,40,N,200306,전남,8.기타,학생,N,0.0
2723,N,1,60,23888,20,N,200306,경남,6.제조업,운전직,Y,0.0
2985,N,1,52,34722,20,N,200306,서울,3.사무직,사무직,Y,3.0
8065,N,2,27,9027,20,N,200306,경기,8.기타,학생,N,0.0
16241,N,1,56,10242,40,N,200306,경기,4.전문직,예체능계 종사자,Y,2.0
17882,N,2,10,16666,20,N,201208,경남,8.기타,학생,N,0.0
8815,N,2,28,22916,20,N,200912,경기,8.기타,학생,N,0.0
695,N,1,54,2350,11,N,200306,충북,2.자영업,자영업,Y,3.0
14779,N,2,24,6745,40,N,200306,경북,8.기타,학생,N,0.0
12527,N,2,25,66681,11,N,200306,서울,5.서비스,3차산업 종사자,N,0.0
14023,Y,1,55,14634,13,N,200306,경기,2.자영업,자영업,Y,1.0
15447,N,2,25,3346,12,N,200903,경기,3.사무직,사무직,N,0.0
8875,N,2,22,48333,20,N,201106,서울,8.기타,학생,N,0.0
1232,N,1,37,9796,11,N,200306,강원,2.자영업,자영업,Y,1.0
6102,N,1,38,14166,20,N,200111,경기,4.전문직,3차산업 종사자,Y,1.0
15505,N,2,10,17916,20,N,201010,경남,8.기타,학생,N,0.0
8220,N,2,61,12302,99,N,200010,대전,1.주부,주부,Y,0.0
6604,N,2,27,10333,20,N,200909,서울,8.기타,학생,N,0.0
18129,N,2,17,15000,20,N,200306,제주,8.기타,학생,N,0.0
2794,N,2,57,10011,13,N,200306,서울,1.주부,주부,Y,0.0
12529,N,1,25,5779,40,N,200306,전남,8.기타,학생,N,0.0
8843,N,1,7,5833,20,N,201008,경남,8.기타,학생,N,0.0
16430,N,1,50,14861,20,N,200306,광주,3.사무직,사무직,Y,1.0
13351,N,1,4,21440,12,N,201312,서울,8.기타,학생,N,0.0
19247,N,2,30,4435,12,N,200306,경남,4.전문직,교육관련직,N,0.0
1484,N,2,19,7500,20,N,200306,경남,8.기타,학생,N,0.0
6186,N,1,18,9266,40,N,200312,부산,8.기타,학생,N,0.0
9122,N,1,17,16852,40,N,200306,서울,8.기타,학생,N,0.0
1331,N,1,32,8000,99,N,200306,제주,4.전문직,전문직,N,0.0
12501,N,1,27,14444,20,N,200306,경기,8.기타,학생,N,0.0
9137,N,2,15,5776,40,N,200306,충북,8.기타,학생,N,0.0
18626,N,1,54,15277,20,N,200306,인천,5.서비스,2차산업 종사자,Y,2.0
6437,N,2,25,3996,12,N,200607,전북,8.기타,학생,N,0.0
4059,N,2,42,9794,99,N,200501,경기,4.전문직,공무원,Y,0.0
10637,N,1,35,18567,11,N,200409,경남,8.기타,학생,N,0.0
1394,N,1,27,15555,20,N,200306,경기,2.자영업,자영업,N,0.0
21585,N,1,23,17777,20,N,200306,인천,8.기타,학생,N,0.0
7336,N,1,57,16944,20,N,200306,인천,8.기타,3차산업 종사자,Y,2.0
19210,Y,1,33,10131,12,N,200306,인천,6.제조업,2차산업 종사자,N,0.0
19758,N,2,22,10703,40,N,200512,울산,8.기타,학생,N,0.0
13584,N,1,76,1994,11,N,200306,충북,8.기타,1차산업 종사자,N,0.0
21495,Y,2,28,6957,12,N,200306,서울,8.기타,학생,N,0.0
13001,N,2,12,7032,99,N,200511,경남,8.기타,학생,N,0.0
14490,N,1,41,4040,12,N,200306,대구,6.제조업,운전직,Y,0.0
17735,N,2,9,56666,20,N,200903,서울,8.기타,학생,N,0.0
13210,N,2,13,13194,20,N,200903,경기,8.기타,학생,N,0.0
1544,N,1,53,16111,20,N,200202,경기,3.사무직,사무직,Y,3.0
523,N,1,58,10277,20,N,200306,충북,5.서비스,2차산업 종사자,Y,2.0
13315,Y,2,24,48611,20,N,201204,서울,8.기타,학생,N,0.0
20693,N,1,58,36666,20,N,200306,서울,3.사무직,기업/단체 임원,Y,1.0
8367,N,2,18,4444,30,N,200308,경기,8.기타,학생,N,0.0
4093,N,1,12,17361,20,N,200505,서울,8.기타,학생,N,0.0
1418,N,1,24,6613,12,N,200306,서울,8.기타,학생,N,0.0
21533,N,1,25,20555,20,N,200306,인천,8.기타,학생,N,0.0
17260,N,2,28,6748,40,N,199811,광주,4.전문직,교사,N,0.0
10644,N,1,21,27361,20,N,200409,경기,8.기타,학생,N,0.0
12474,N,1,29,10961,30,N,200306,경기,3.사무직,공무원,N,0.0
12766,N,1,21,1449,11,N,200103,충북,8.기타,학생,N,0.0
1843,N,1,42,12638,30,N,200509,부산,5.서비스,3차산업 종사자,N,0.0
4120,N,2,31,35555,20,N,200508,울산,3.사무직,사무직,N,0.0
6469,N,1,17,12951,12,N,200701,서울,8.기타,학생,N,0.0
22037,N,1,27,7500,30,N,200603,경기,5.서비스,2차산업 종사자,N,0.0
5875,Y,2,26,13055,20,N,200306,경기,8.기타,학생,N,0.0
20016,N,1,27,110972,20,N,201006,서울,8.기타,학생,N,0.0
21901,Y,1,35,0,99,N,200407,부산,8.기타,학생,N,0.0
11153,N,2,13,20138,20,N,201310,인천,8.기타,학생,N,0.0
1360,N,1,30,42777,20,N,200306,서울,8.기타,학생,N,0.0
13361,N,1,26,9811,40,N,201403,경기,8.기타,학생,N,0.0
11110,N,1,35,6859,70,N,201206,제주,7.1차산업,1차산업 종사자,Y,0.0
15271,Y,1,29,14370,30,N,200603,서울,5.서비스,3차산업 종사자,N,0.0
17080,N,2,20,15660,12,N,200306,서울,8.기타,학생,N,0.0
20847,N,2,54,11577,99,N,200306,강원,1.주부,주부,Y,0.0
6128,Y,1,30,13306,40,N,200010,부산,8.기타,학생,N,0.0
4471,Y,1,24,55195,11,N,201202,경남,8.기타,학생,Y,1.0
14665,N,1,35,9978,40,N,200306,울산,6.제조업,2차산업 종사자,N,0.0
8193,N,1,18,6302,13,N,200306,울산,8.기타,학생,N,0.0
2970,N,2,53,2966,99,N,200306,강원,1.주부,주부,Y,3.0
14842,N,2,20,0,13,N,200306,전남,8.기타,학생,N,0.0
11368,Y,2,15,6527,20,N,200306,전북,8.기타,학생,N,0.0
19725,N,1,26,18888,20,N,200506,경기,8.기타,학생,N,0.0
10625,Y,1,49,3834,12,N,200407,충북,3.사무직,단순 사무직,Y,2.0
14821,N,1,22,8750,20,N,200306,전북,8.기타,학생,N,0.0
20873,N,1,53,5603,12,N,200303,서울,5.서비스,2차산업 종사자,Y,2.0
15532,N,1,15,26805,20,N,201111,경기,8.기타,학생,N,0.0
2084,N,2,25,11527,20,N,201002,대구,8.기타,학생,N,0.0
13561,N,1,14,42222,20,N,200306,인천,8.기타,학생,N,0.0
3845,N,1,38,3823,12,N,199812,경남,8.기타,학생,N,0.0
10083,N,1,38,6245,12,N,200306,서울,8.기타,학생,N,0.0
1424,N,1,24,9722,30,N,200306,울산,8.기타,학생,N,0.0
21954,N,1,30,6494,40,N,200503,경남,8.기타,학생,N,0.0
14,Y,1,65,10697,40,N,199910,경기,2.자영업,자영업,Y,2.0
21100,N,1,46,10833,20,N,200306,부산,3.사무직,기업/단체 임원,Y,1.0
10462,N,2,36,17916,20,N,200010,대구,1.주부,주부,Y,1.0
15022,N,1,28,22361,30,N,200106,서울,8.기타,학생,N,0.0
15584,N,1,6,0,99,N,201308,부산,8.기타,학생,N,0.0
7319,N,1,57,5648,40,N,200306,강원,5.서비스,2차산업 종사자,Y,2.0
22076,N,1,26,5972,20,N,200609,전북,8.기타,학생,N,0.0
8850,N,1,50,13526,40,N,201010,서울,5.서비스,2차산업 종사자,Y,1.0
8643,N,1,11,8333,20,N,200609,전남,8.기타,학생,N,0.0
9132,N,1,16,22916,20,N,200306,경남,8.기타,학생,N,0.0
21264,N,1,41,7500,20,N,200306,경기,5.서비스,2차산업 종사자,Y,1.0
8025,N,1,31,24444,20,N,200306,광주,8.기타,학생,N,0.0
8331,N,2,27,6527,20,N,200106,전남,8.기타,학생,N,0.0
13182,N,2,10,62361,20,N,200810,서울,8.기타,학생,N,0.0
1729,N,1,30,4181,13,N,200403,경기,8.기타,학생,N,0.0
10873,N,2,35,4859,40,N,200707,전남,1.주부,주부,N,0.0
11027,N,2,26,16237,20,N,201007,부산,2.자영업,자영업,N,0.0
12780,N,2,19,9988,12,N,200306,서울,8.기타,학생,N,0.0
14620,N,2,37,23611,20,N,200306,경기,3.사무직,사무직,N,0.0
10515,N,1,20,17083,20,N,200112,광주,8.기타,학생,N,0.0
17816,N,1,28,30555,20,N,201008,서울,8.기타,학생,N,0.0
14244,N,1,49,7562,99,N,200306,강원,5.서비스,2차산업 종사자,Y,2.0
19069,N,1,39,6346,40,N,200306,전북,5.서비스,3차산업 종사자,N,0.0
1901,N,2,18,6944,20,N,200608,전남,8.기타,학생,N,0.0
5952,N,1,21,6781,11,N,200306,경남,8.기타,학생,N,0.0
7055,N,2,68,11293,99,N,200306,부산,2.자영업,자영업,Y,0.0
21966,N,2,24,1469,12,N,200504,대구,8.기타,학생,N,0.0
8634,N,2,11,17361,20,N,200608,제주,8.기타,학생,N,0.0
17703,N,1,26,10942,99,N,200805,경기,8.기타,기타,N,0.0
1902,N,1,19,4935,12,N,200608,강원,8.기타,학생,N,0.0
199,N,1,15,18611,20,N,200306,경남,8.기타,학생,N,0.0
8935,N,1,28,20900,20,N,201310,경기,3.사무직,공무원,N,0.0
5937,N,1,21,24305,20,N,200306,경남,8.기타,학생,N,0.0
15854,N,1,74,11527,20,N,200306,광주,8.기타,기타,Y,0.0
15335,N,2,44,0,99,N,200701,강원,4.전문직,교사,N,0.0
17066,N,1,21,32361,20,N,200306,경기,8.기타,학생,N,0.0
4389,N,2,9,16949,99,N,200912,서울,8.기타,학생,N,0.0
19989,N,1,9,10119,40,N,200911,대구,8.기타,학생,N,0.0
3415,N,1,38,11388,20,N,200306,서울,6.제조업,2차산업 종사자,N,0.0
17652,N,1,33,10416,30,Y,200705,경북,3.사무직,사무직,N,0.0
19143,N,2,36,24444,30,N,200306,서울,3.사무직,사무직,N,0.0
8416,N,1,14,0,99,N,200402,서울,8.기타,학생,N,0.0
736,N,1,53,12777,20,N,200306,인천,6.제조업,2차산업 종사자,Y,1.0
4359,N,1,27,5817,11,N,200906,전북,3.사무직,공무원,N,0.0
11575,N,1,61,54583,20,N,200306,서울,3.사무직,사무직,Y,1.0
8835,N,2,28,35118,99,N,201005,서울,8.기타,학생,N,0.0
17237,Y,1,35,0,99,N,101,광주,2.자영업,자영업,N,0.0
19619,N,2,16,8099,11,N,200402,경남,8.기타,학생,N,0.0
5843,N,1,29,33794,11,N,200306,경기,3.사무직,고위 공무원,N,0.0
11106,N,2,14,21666,20,N,201206,경남,8.기타,학생,N,0.0
19738,N,2,12,15555,20,N,200509,부산,8.기타,학생,N,0.0
4492,N,2,9,11343,12,N,201207,서울,8.기타,학생,N,0.0
3900,N,1,14,8366,40,N,200306,경북,8.기타,학생,N,0.0
17691,N,2,73,0,99,N,200803,경기,8.기타,기타,N,0.0
4921,Y,1,62,11494,12,N,200306,강원,2.자영업,자영업,Y,1.0
14688,N,2,33,12361,30,N,200306,인천,8.기타,학생,N,0.0
12644,N,2,67,10191,12,N,200304,경남,1.주부,주부,Y,0.0
6665,N,1,28,73333,20,N,201103,경기,3.사무직,사무직,N,0.0
7219,N,1,60,21312,20,N,200306,인천,5.서비스,3차산업 종사자,Y,2.0
3668,N,1,23,9722,20,N,200306,울산,8.기타,학생,N,0.0
14791,N,1,23,7331,12,N,200306,경기,8.기타,학생,N,0.0
1946,N,1,49,7219,40,Y,200705,전북,3.사무직,사무직,N,0.0
19871,N,1,19,6178,11,N,200706,전남,8.기타,학생,N,0.0
20033,N,2,20,13311,99,N,201012,경기,8.기타,학생,N,0.0
14718,N,1,30,2408,12,N,200306,전남,8.기타,학생,N,0.0
1185,N,2,39,12083,20,N,200306,전북,4.전문직,교육관련직,Y,1.0
2567,N,1,65,4868,99,N,200306,경북,6.제조업,3차산업 종사자,Y,0.0
3936,N,2,26,0,99,N,200311,경기,8.기타,학생,N,0.0
2223,N,1,5,0,99,N,201504,서울,8.기타,학생,N,0.0
10970,N,1,17,30632,12,N,200907,서울,8.기타,학생,N,0.0
14700,N,2,32,22777,20,N,200306,부산,1.주부,주부,N,0.0
3527,N,2,33,18888,20,N,200306,제주,3.사무직,사무직,Y,0.0
17279,Y,1,43,25655,20,N,200306,경기,3.사무직,공무원,Y,2.0
7977,N,1,34,4226,13,N,200306,울산,2.자영업,자영업,Y,0.0
3657,N,2,24,0,60,N,200306,서울,8.기타,학생,N,0.0
19975,N,2,17,11527,30,N,200908,경기,8.기타,학생,N,0.0
1435,N,2,23,47389,11,N,200306,울산,8.기타,학생,N,0.0
1506,N,1,18,7916,20,N,200306,전남,8.기타,학생,N,0.0
17721,N,2,9,20555,20,N,200812,전남,8.기타,학생,N,0.0
16911,N,1,33,0,99,N,200306,서울,8.기타,학생,N,0.0
11179,N,1,70,10555,30,N,199910,인천,8.기타,단순 노무직,Y,1.0
15115,N,2,13,3661,30,N,200404,경북,8.기타,학생,N,0.0
15243,N,2,39,20555,20,N,200510,경기,1.주부,주부,Y,1.0
17075,N,1,20,6611,30,N,200306,인천,8.기타,학생,N,0.0
22192,N,1,9,5416,30,N,200811,충남,8.기타,학생,N,0.0
18557,N,2,56,14305,30,N,200306,부산,1.주부,주부,Y,2.0
22257,N,2,25,0,99,N,200911,광주,3.사무직,사무직,N,0.0
21503,N,1,28,9155,30,N,200306,서울,8.기타,학생,N,0.0
2679,N,1,61,14722,20,N,200306,부산,2.자영업,자영업,Y,0.0
11083,N,1,21,18611,20,N,201111,인천,8.기타,학생,N,0.0
19310,N,1,25,6111,30,N,200306,대구,8.기타,학생,N,0.0
1833,N,1,12,10416,20,N,200506,경기,8.기타,학생,N,0.0
13163,N,1,15,24444,20,N,200805,충남,8.기타,학생,N,0.0
21956,N,1,12,2056,12,N,200503,대구,8.기타,학생,N,0.0
14797,N,1,23,30555,20,N,200306,서울,3.사무직,공무원,N,0.0
19841,N,2,34,14166,20,N,200702,광주,5.서비스,3차산업 종사자,N,0.0
5811,N,1,32,13797,12,N,200306,울산,6.제조업,2차산업 종사자,N,0.0
16154,N,1,58,6388,20,N,200306,충북,5.서비스,2차산업 종사자,Y,3.0
19313,Y,1,25,8750,30,N,200306,경북,8.기타,학생,N,0.0
8693,N,1,13,9204,11,N,200707,인천,8.기타,학생,N,0.0
3519,Y,1,33,2944,12,N,200306,강원,2.자영업,자영업,N,0.0
15450,N,2,20,8752,40,N,200904,경기,8.기타,학생,N,0.0
21009,N,1,49,31111,20,N,200306,경기,3.사무직,사무직,Y,2.0
8944,N,1,39,0,99,N,201403,경기,3.사무직,사무직,N,0.0
9425,N,1,58,8472,20,N,200306,광주,6.제조업,운전직,Y,3.0
2221,N,1,28,5663,11,N,201501,전남,8.기타,단순 노무직,N,0.0
16926,N,1,32,16250,20,N,200306,울산,6.제조업,2차산업 종사자,N,0.0
11374,N,1,15,38750,20,N,200306,울산,8.기타,학생,N,0.0
20046,N,2,27,21111,20,N,201103,충남,1.주부,주부,N,0.0
11057,N,2,14,6388,20,N,201104,전남,8.기타,학생,N,0.0
10223,N,2,28,9444,20,N,200306,광주,8.기타,학생,N,0.0
10617,N,1,15,16666,20,N,200406,부산,8.기타,학생,N,0.0
